source,target,key,relationship_type,layer,confidence,trial_id,evidence_text,direction,temporal_marker
Berthremin Michiel Flandrey,Vincent Henryat,0,CO_WITNESS,co_presence,0.5,w185,Both witnessed in w185,undirected,
Berthremin Michiel Flandrey,Colas Henryat,0,CO_WITNESS,co_presence,0.5,w185,Both witnessed in w185,undirected,
Berthremin Michiel Flandrey,Jean le Clerc,0,CO_WITNESS,co_presence,0.5,w185,Both witnessed in w185,undirected,
Berthremin Michiel Flandrey,Claudon le Clerc,0,CO_WITNESS,co_presence,0.5,w185,Both witnessed in w185,undirected,
Berthremin Michiel Flandrey,Jehenne femme Claudon le Clerc,0,CO_WITNESS,co_presence,0.5,w185,Both witnessed in w185,undirected,
Margueritte femme Aubertin Polain,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",0,TESTIFIED_AGAINST,accusation,0.95,w302,Witness 12 in trial w302,directed,1619.0
Jean Demenge Jeandel de Haillieulle,"B 8667 No 1 Witch 139, Jehenne Stablo",0,TESTIFIED_AGAINST,accusation,0.95,w139,Witness 13 in trial w139,directed,1592.0
B 8693 no 1; witch 230,Marion femme Demenge Husson,0,CO_ACCUSED,co_presence,0.9,w230,Co-accused in w230,undirected,1603.0
B 8693 no 1; witch 230,de Colroy,0,CO_ACCUSED,co_presence,0.9,w230,Co-accused in w230,undirected,1603.0
Colatte veuve Colas de la Ruelle alias Girey,de la Bourgonce,0,CO_ACCUSED,co_presence,0.9,w308,Co-accused in w308,undirected,1620.0
Noel Daulphin,"B 7301; witch 119, Barbe la grosse gorge, de Jarville",0,TESTIFIED_AGAINST,accusation,0.95,w119,Witness 19 in trial w119,directed,1591.0
Catherine femme a Claudon Valtin,"Witch 159: B8677 no 5, Blason Charpentier de La Chapelle",0,TESTIFIED_AGAINST,accusation,0.95,w159,Witness 27 in trial w159,directed,1596.0
Hellenix Hottin,de la Neufville de Nancy,0,CO_ACCUSED,co_presence,0.9,w122,Co-accused in w122,undirected,1597.0
Anne veuve honorable homme Daniel Charpentier de St Nicolas,"B 8959 no 2; witch 322, Agnes femme Chrestofle Marcoussan, de St Nicolas",0,TESTIFIED_AGAINST,accusation,0.95,w322,Witness 17 in trial w322,directed,1598.0
Catherine femme Vincent Crolbecier,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",0,TESTIFIED_AGAINST,accusation,0.95,w180,Witness 10 in trial w180,directed,1598.0
Catherine femme Vincent Crolbecier,Demenge Claude Jean le Maire,0,CO_WITNESS,co_presence,0.5,w180,Both witnessed in w180,undirected,
Catherine femme Vincent Crolbecier,Demenge Colas Humbert,0,CO_WITNESS,co_presence,0.5,w180,Both witnessed in w180,undirected,
Barbe femme Jean Robert de Girecourt,"B 7122; witch 111, Claudatte femme Nicolas du Val du Mesnil les Gircourt",0,TESTIFIED_AGAINST,accusation,0.95,w111,Witness 14 in trial w111,directed,1619.0
Barbe femme Jean Robert de Girecourt,Martinotte femme Claude Potier de Girecourt,0,CO_WITNESS,co_presence,0.5,w111,Both witnessed in w111,undirected,
Barbe femme Jean Robert de Girecourt,Jean Robert de Girecourt,0,CO_WITNESS,co_presence,0.5,w111,Both witnessed in w111,undirected,
Barbe femme Jean Robert de Girecourt,Demenge Aulbry laboureur de Mesnil,0,CO_WITNESS,co_presence,0.5,w111,Both witnessed in w111,undirected,
Barbe femme Jean Robert de Girecourt,Jeannette fille Jean Febuatte de la Vieville,0,CO_WITNESS,co_presence,0.5,w111,Both witnessed in w111,undirected,
Claudon Jean Claudon du Vivier,"B 8712 no 6; witch 277, Claudon Marchal du Vivier",0,TESTIFIED_AGAINST,accusation,0.95,w277,Witness 10 in trial w277,directed,1614.0
Nicolas Jan Virion,"B 3792 no 4; witch 065, Thomasse femme Jean Poirot, de Dompierre",0,TESTIFIED_AGAINST,accusation,0.95,w065,Witness 6 in trial w065,directed,1615.0
Nicolas Jan Virion,Jennon veuve de Claudon Pierat de Dompierre,0,CO_WITNESS,co_presence,0.5,w065,Both witnessed in w065,undirected,
Nicolas Jan Virion,Didier Hanna de Dompierre,0,CO_WITNESS,co_presence,0.5,w065,Both witnessed in w065,undirected,
Nicolas Jan Virion,Bastien Phulpin de Dompierre,0,CO_WITNESS,co_presence,0.5,w065,Both witnessed in w065,undirected,
Nicolas Jan Virion,Demenge Antoine Toussaint de Dompierre,0,CO_WITNESS,co_presence,0.5,w065,Both witnessed in w065,undirected,
Nicolas Jan Virion,Nicolas Girard de Dompierre,0,CO_WITNESS,co_presence,0.5,w065,Both witnessed in w065,undirected,
Chesnon femme a Crestaille Gaillard d'Essegney,"B 4094 no 1 Witch 073, Catherine la Rondelatte",0,TESTIFIED_AGAINST,accusation,0.95,w073,Witness 4 in trial w073,directed,1607.0
Remiere,Bastien Clement,0,WIDOW_OF,kinship,1.0,w016,"B 2583 no 2; witch 016, Remiere veuve Bastien Clement Beustal, du Thillot",directed,
Remiere,Nicolas Villaume,0,SPOUSE_OF,kinship,1.0,w018,Remiere femme Nicolas Villaume,undirected,
Mengeotte femme de Guillaume Redoubte de Charmes,"B 4094 no 2 Witch 074, La Grande Lucye",0,TESTIFIED_AGAINST,accusation,0.95,w074,Witness 8 in trial w074,directed,1608.0
Mengeotte femme de Guillaume Redoubte de Charmes,Mongeon femme de Demenge de But tabellion de Charmes,0,CO_WITNESS,co_presence,0.5,w074,Both witnessed in w074,undirected,
Mengeotte femme de Guillaume Redoubte de Charmes,Nicolas Gegoult marchal de Charmes,0,CO_WITNESS,co_presence,0.5,w074,Both witnessed in w074,undirected,
Mengeotte femme de Guillaume Redoubte de Charmes,Cuguin Flaux de Charmes,0,CO_WITNESS,co_presence,0.5,w074,Both witnessed in w074,undirected,
Mengeotte femme de Guillaume Redoubte de Charmes,Anne femme de Nicolas Meschy tanneur à Charmes,0,CO_WITNESS,co_presence,0.5,w074,Both witnessed in w074,undirected,
Mengeotte femme de Guillaume Redoubte de Charmes,Chesnon veuve de feu Linard Martin de Charmes,0,CO_WITNESS,co_presence,0.5,w074,Both witnessed in w074,undirected,
Nicolas Barry tailleur de Charmes,"B 4093 (1) Witch 072, Jean de Socourt",0,TESTIFIED_AGAINST,accusation,0.95,w072,Witness 7 in trial w072,directed,1607.0
Nicolas Barry tailleur de Charmes,Francoise la Roche veuve de Nicolas Gaillot d'Essegney,0,CO_WITNESS,co_presence,0.5,w072,Both witnessed in w072,undirected,
Nicolas Barry tailleur de Charmes,Parisot Cugnin de Charmes,0,CO_WITNESS,co_presence,0.5,w072,Both witnessed in w072,undirected,
Nicolas Barry tailleur de Charmes,Agnez femme de Claude Vallon gouverneur moderne de Charmes,0,CO_WITNESS,co_presence,0.5,w072,Both witnessed in w072,undirected,
Nicolas Barry tailleur de Charmes,Jacques Bouchier de Charmes,0,CO_WITNESS,co_presence,0.5,w072,Both witnessed in w072,undirected,
Alyson femme Michiel,"B 5312 no 4; witch 094, Senelle femme du jeune Enguers, de Guinzeling",0,TESTIFIED_AGAINST,accusation,0.95,w094,Witness 29 in trial w094,directed,1584.0
Lucas Jean Peltre,Demenge Lucas Mongin,0,CO_WITNESS,co_presence,0.5,w243,Both witnessed in w243,undirected,
Lucas Jean Peltre,Thoussainct Piernille,0,CO_WITNESS,co_presence,0.5,w243,Both witnessed in w243,undirected,
Lucas Jean Peltre,Jean Carillon,0,CO_WITNESS,co_presence,0.5,w243,Both witnessed in w243,undirected,
Claudel Jacquelin,"B 8721 no 3; Witch 295, Catherine femme Bertremin Claude de Wisembach",0,TESTIFIED_AGAINST,accusation,0.95,w295,Witness 19 in trial w295,directed,1618.0
Dieudonnee femme Claudon Montoille de Rozieres,"B 8535 no 1; witch 133, Jehenne Medexin veuve Bastien de Neufviller, de Rozieres",0,TESTIFIED_AGAINST,accusation,0.95,w133,Witness 19 in trial w133,directed,1603.0
Bastienne Tanchot,"B 8260; witch 126, Hillevix, femme Cuguin Magister, de Vilcey-sur-Trey",0,TESTIFIED_AGAINST,accusation,0.95,w126,Witness 15 in trial w126,directed,1584.0
François Didier,"B 8691 no 18; witch 229, Idoult Charpentier, de la Chapelle",0,TESTIFIED_AGAINST,accusation,0.95,w229,Witness 11 in trial w229,directed,1603.0
Thoussainct Gomay,"B 8682 no 3; witch 181, Jean Pelisson de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w181,Witness 2 in trial w181,directed,1598.0
Thoussainct Gomay,"B 8687 no 5; witch 203, Dieudonnée femme Pierre Chrestien de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w203,Witness 3 in trial w203,directed,1601.0
Thoussainct Gomay,Clemence fille Parisot Goeury,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Dieudonnée femme Pierre Chrestien,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Catherine veuve Demenge Perrise,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Colas Guezey,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Anthoinette femme Claudon Poirresson,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,"? Parisot Goeury
Told of wife's death",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Catherine fille feu Demenge Perrise,0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,"Claudatte femme Thoussainct Gornay
Quarrel with his wife over hen he had killed",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,"Jean Guezey
Long reputation; 6 years earlier had passed Jean in woods without sa",0,CO_WITNESS,co_presence,0.5,w181,Both witnessed in w181,undirected,
Thoussainct Gomay,Le maire Claudon Chadat,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Poiresson Mareschal,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Barbon femme Lienard Jean Lienard,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Didier Claude Phillippe,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Le maire Colas Brouvellant,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Colas Jean Badorat,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Thoussainct Gomay,Colas Cuguin,0,CO_WITNESS,co_presence,0.5,w203,Both witnessed in w203,undirected,
Lucresse femme de Gaspard de la Neufville,"B 4500 no 3 Witch 085, Jacquotte Gardeux et Marie Canot",0,TESTIFIED_AGAINST,accusation,0.95,w085,Witness 12 in trial w085,directed,1586.0
Jean Chaudron,"B 8721 no 8; Witch 300, Nicolas Claudon de Chastay (Ban-de-Sapt)",0,TESTIFIED_AGAINST,accusation,0.95,w300,Witness 9 in trial w300,directed,1618.0
Laurent Holbin,"B 8272; witch 127, Jeannon femme Didier Collignon, de Pargny",0,TESTIFIED_AGAINST,accusation,0.95,w127,Witness 17 in trial w127,directed,1594.0
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage","B 8684 no 11; witch 198, Jean Thierion le vieux de Brehimont",0,TESTIFIED_AGAINST,accusation,0.95,w198,Witness 7 in trial w198,directed,1600.0
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",Michiel Girard,0,CO_WITNESS,co_presence,0.5,w198,Both witnessed in w198,undirected,
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",Jean Grand Didier,0,CO_WITNESS,co_presence,0.5,w198,Both witnessed in w198,undirected,
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",Jean Grand Michiel,0,CO_WITNESS,co_presence,0.5,w198,Both witnessed in w198,undirected,
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",Claudon Jean Perrin,0,CO_WITNESS,co_presence,0.5,w198,Both witnessed in w198,undirected,
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",Colas Ferry,0,CO_WITNESS,co_presence,0.5,w198,Both witnessed in w198,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ","B 8717 no 1; witch 284, Jennon femme Claudon Hennemant de La Vacherie (S.",0,TESTIFIED_AGAINST,accusation,0.95,w284,Witness 4 in trial w284,directed,1616.0
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Hydoulx Grand Didier de La Vacherie,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Catherine femme Nicolas Moullot de la Vacherie,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Mengeotte femme Colas Ratonge,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Catherine femme Jean Jeandey,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Gratien Doridant,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ",Jean Collat,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
"Nicolas Ratonge de la Vacherie
Two years earlier had employed Jennon's daughter ","Claudon
Hydoulx Grand Didier",0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Demenge Anguevin dit Barbier,"B 2199 no 1; witch 005, Jacquotte femme Nicolas Tixerand, du Bourget d'Amance",0,TESTIFIED_AGAINST,accusation,0.95,w005,Witness 1 in trial w005,directed,1616.0
Demenge Anguevin dit Barbier,Landry Jehennel,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Jeanne femme Michiel Godar,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Marguerite veuve Claude Hersault,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Michiel Godar,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Bastienne femme Nicolas Mercier,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Gerard Marchal,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Barbe femme Demenge Anguevin,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,Demenge Anguevin le jeune,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Demenge Anguevin dit Barbier,George Guyart,0,CO_WITNESS,co_presence,0.5,w005,Both witnessed in w005,undirected,
Barbe femme Jean Bregeat,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",0,TESTIFIED_AGAINST,accusation,0.95,w003,Witness 42 in trial w003,directed,1612.0
Francois Vicaire fils Claude Vicaire de Mouriviller,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",0,TESTIFIED_AGAINST,accusation,0.95,w315,Witness 11 in trial w315,directed,1628.0
Claude Colas Woinier,"B 8677 no 10; Witch 164, Jeanne femme Demenge Claude Martin, de Mandray",0,TESTIFIED_AGAINST,accusation,0.95,w164,Witness 7 in trial w164,directed,1596.0
Claude Colas Woinier,Didier Jean Didier,0,CO_WITNESS,co_presence,0.5,w164,Both witnessed in w164,undirected,
Claude Colas Woinier,Claude Anthoine Laurent,0,CO_WITNESS,co_presence,0.5,w164,Both witnessed in w164,undirected,
Claude Colas Woinier,Jean Claude Cunin,0,CO_WITNESS,co_presence,0.5,w164,Both witnessed in w164,undirected,
Claude Colas Woinier,Claude Cognol,0,CO_WITNESS,co_presence,0.5,w164,Both witnessed in w164,undirected,
Catherine femme Nicolas Moullot,"B 8702 no 11; witch 250, Marguitte Lairain femme Mengeon Moullot de la Vacherie",0,TESTIFIED_AGAINST,accusation,0.95,w250,Witness 12 in trial w250,directed,1609.0
Valtin Claudon Valtin de la Chapelle,"Witch 160: B8677 no 6, Blasotte femme Claudon Collon de La Chapelle",0,TESTIFIED_AGAINST,accusation,0.95,w160,Witness 8 in trial w160,directed,1596.0
Valtin Claudon Valtin de la Chapelle,"Witch 163; B8667 no 9, Jehenne femme Demenge le Maire, de La Chapelle",0,TESTIFIED_AGAINST,accusation,0.95,w163,Witness 4 in trial w163,directed,1596.0
Valtin Claudon Valtin de la Chapelle,Demenge Simon de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Claudon Jean Simon de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Jean des Auches de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Claudon Valtin de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Idoult Marie de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Claudon Jean Claude de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
Valtin Claudon Valtin de la Chapelle,Jean Simon de la Chapelle,0,CO_WITNESS,co_presence,0.5,w163,Both witnessed in w163,undirected,
"Witch 159: B8677 no 5, Blason Charpentier de La Chapelle",him twice,0,SEEN_AT_SABBAT,accusation,0.8,w159,,directed,
Epnon femme de Claudel Jean le Masson de La Pelliere,"Witch 281; B8715 no 4, Antoine Didier Valdexey of Clemecy",0,TESTIFIED_AGAINST,accusation,0.95,w281,Witness 8 in trial w281,directed,1615.0
Epnon femme de Claudel Jean le Masson de La Pelliere,Germaine veuve de Mengel le Compain du Souche de Clemecy,0,CO_WITNESS,co_presence,0.5,w281,Both witnessed in w281,undirected,
Epnon femme de Claudel Jean le Masson de La Pelliere,Jennon veuve Claudon Jean Meline du Souche de Clemecey,0,CO_WITNESS,co_presence,0.5,w281,Both witnessed in w281,undirected,
Epnon femme de Claudel Jean le Masson de La Pelliere,Mengeon Jean Durand de La Pelliere,0,CO_WITNESS,co_presence,0.5,w281,Both witnessed in w281,undirected,
Demenge Mathis huillier de St Nicolas,"B 8959 no 1; witch 321, Barbon femme Nicolas Moictrier, de Saint Nicolas",0,TESTIFIED_AGAINST,accusation,0.95,w321,Witness 6 in trial w321,directed,1598.0
Claudel Demenge Martin,du Pair,0,CO_ACCUSED,co_presence,0.9,w165,Co-accused in w165,undirected,1596.0
Mengeon Claudon Noel,"B 8707 no 5; witch 257, Jennon la Mouratte, femme Bertremin de Laval, de",0,TESTIFIED_AGAINST,accusation,0.95,w257,Witness 1 in trial w257,directed,1611.0
Mengeon Claudon Noel,Mengeon Jean Regnauldin,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Didier Claudon Noel,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Georgeon Claudon Noel,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Hellaine femme Didier Claudon Noel,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Anne femme Jean Regnauldin,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Jennon femme Jean Doridant,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
Mengeon Claudon Noel,Marguitte femme Nicolas de Cariolle,0,CO_WITNESS,co_presence,0.5,w257,Both witnessed in w257,undirected,
