name,canonical_id,entity_type,gender,outcome,locations,num_trial_appearances,is_super_witness,became_accused
Jean Jeandey,,unknown,unknown,,[],1,False,False
Claudatte femme a Jean Simon de la Chapelle,,unknown,unknown,,[],1,False,False
Jean Bagay de Fontenay,,unknown,unknown,,[],1,False,False
Claudon Jacquot Estienne du Mesnil,,unknown,unknown,,[],1,False,False
Gerard Bertrand,,unknown,unknown,,[],1,False,False
Claudatte wife of Didier Vatrin of the same,,unknown,unknown,,[],1,False,False
"Barthelemin Husson de Moyenmoutier
Reputation several years",,unknown,unknown,,[],1,False,False
Nicolas Voillot,,unknown,unknown,,[],1,False,False
Thomas Matthieu de Ste Croix,,unknown,unknown,,[],1,False,False
Dieudonnée fille du precedent,,unknown,unknown,,[],1,False,False
Mengin Remicourt,,unknown,unknown,,[],1,False,False
Blaisotte veuve Pierron Gaignon,,unknown,unknown,,[],1,False,False
Catherine femme Claudin Thomas dit Badel,,unknown,unknown,,[],1,False,False
Dion femme du precedent,,unknown,unknown,,[],1,False,False
Claude Vicaire,,unknown,unknown,,[],1,False,False
Epnon veuve Jean Charbonatte,,unknown,unknown,,[],1,False,False
Didier Tixerant,,unknown,unknown,,[],1,False,False
B 4094 no 1 Witch 073,,unknown,unknown,,[],1,False,False
Sebille veuve Nicolas Bourdemont,,unknown,unknown,,[],1,False,False
Honn,,unknown,unknown,,[],1,False,False
Nicolas Bernard,,unknown,unknown,,[],1,False,False
Valentin Micqua,,unknown,unknown,,[],1,False,False
Vosges G 707 no 1; Witch 336,,unknown,unknown,,[],1,False,False
Catherine femme Bertremin Claude de Wisembach,,unknown,unknown,,[],1,False,False
Thiebauld Poirot,,unknown,unknown,,[],1,False,False
Estienne Aulbry,,unknown,unknown,,[],1,False,False
Mengeon femme Jean Jantaire,,unknown,unknown,,[],1,False,False
Jean Fallajeulx,,unknown,unknown,,[],1,False,False
Jacques Royer,,unknown,unknown,,[],1,False,False
Caterine femme Jacquot Bernard,,unknown,unknown,,[],1,False,False
Mengeatte femme Jean Barbellin de Bathelemont,,unknown,unknown,,[],1,False,False
Thoussainct Chappelle,,unknown,unknown,,[],1,False,False
Demenge le Rouyer,,unknown,unknown,,[],1,False,False
Jean Anthoine Colas Colin de Mazelay,,unknown,unknown,,[],1,False,False
Catherine femme Dieudonné Jean Martin de Fontenay,,unknown,unknown,,[],1,False,False
Cesar Maillard,,unknown,unknown,,[],1,False,False
Honneste homme Nicolas Arnoulx de Pajaille,,unknown,unknown,,[],1,False,False
Hidoult Cognolle,,unknown,unknown,,[],1,False,False
Lucas Brandecq,,unknown,unknown,,[],1,False,False
Marc Paris,,unknown,unknown,,[],1,False,False
Colas Moullat,,unknown,unknown,,[],1,False,False
Claudon Bonipaire,,unknown,unknown,,[],1,False,False
Nicolas Demenge,,unknown,unknown,,[],1,False,False
Babon femme Idoult le Chouxe,,unknown,unknown,,[],1,False,False
"B 8682 no 8; witch 186, Françatte femme Jean Camont de Laygoutte",,unknown,unknown,,[],1,False,False
"B 8702 no 11; witch 250, Marguitte Lairain femme Mengeon Moullot de la Vacherie",,unknown,unknown,,[],1,False,False
Nicolas Bandesapt de Pajaille,,unknown,unknown,,[],1,False,False
Arnould Mengin,,unknown,unknown,,[],1,False,False
Martin Sachot,,unknown,unknown,,[],1,False,False
Colas Henry,,unknown,unknown,,[],1,False,False
Mengeotte Gourdot,,unknown,unknown,,[],1,False,False
Mre Jean Vincenot chirurgien de St. Prancher,,unknown,unknown,,[],1,False,False
George Napuel de Neufviller,,unknown,unknown,,[],1,False,False
Jannon femme Nicolas Estienne de Docelles,,unknown,unknown,,[],1,False,False
Nicolas Rouyer,,unknown,unknown,,[],1,False,False
Thienon Brouvellant de Moriviller,,unknown,unknown,,[],1,False,False
Witch 210; B 8689 no 2,,unknown,unknown,,[],1,False,False
"Missing - damaged
(12) Jean Ralbes",,unknown,unknown,,[],1,False,False
Florentin Brisat de Dignonville,,unknown,unknown,,[],1,False,False
Nicolas Aulbry de la Fosse,,unknown,unknown,,[],1,False,False
Marion femme Demenge Noel,,unknown,unknown,,[],1,False,False
Claude Thomas,,unknown,unknown,,[],1,False,False
Demenge Pariset,,unknown,unknown,,[],1,False,False
"B 7316; witch 122, Hellenix Hottin, de la Neufville de Nancy",,unknown,unknown,,[],1,False,False
Jean Thiriat d'Aydoile,,unknown,unknown,,[],1,False,False
Claudel Aubert,,unknown,unknown,,[],1,False,False
Jean Francois,,unknown,unknown,,[],1,False,False
Jean Dion de la Goutte,,unknown,unknown,,[],1,False,False
Dieudonnée veuve Pierron Frampart,,unknown,unknown,,[],1,False,False
Pierre Claude tisserand de St Nicolas,,unknown,unknown,,[],1,False,False
Dieudonne Jean de la Gotte de Mandray,,unknown,unknown,,[],1,False,False
Colas Claudon Grinel,,unknown,unknown,,[],1,False,False
Mengeon Claude Mariatte,,unknown,unknown,,[],1,False,False
Mathiotte,,unknown,unknown,,[],1,False,False
Mesline femme Adam Thiebault,,unknown,unknown,,[],1,False,False
Jennon femme Claudon l'Hoste de Thiebaumesnil,,unknown,unknown,,[],1,False,False
Henry Claudon,,unknown,unknown,,[],1,False,False
Dion femme a Colas Mathiat de Herbeviller,,unknown,unknown,,[],1,False,False
Marie femme Nicolas le Clerc,,unknown,unknown,,[],1,False,False
Jaulne femme Claudon Curien,,unknown,unknown,,[],1,False,False
Claudon Gerard,,unknown,unknown,,[],1,False,False
Claudin Gaulbain,,unknown,unknown,,[],1,False,False
Claudon fils Jean Demenge,,unknown,unknown,,[],1,False,False
Melchior Bryant,,unknown,unknown,,[],1,False,False
Claudon Jacqué,,unknown,unknown,,[],1,False,False
Claudon Andreu,,unknown,unknown,,[],1,False,False
Jacquatte femme Francois Atiatte de Rozieres,,unknown,unknown,,[],1,False,False
"Catherine fille Colas Beurlin
Losses of various animals",,unknown,unknown,,[],1,False,False
"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",,unknown,unknown,,[],1,False,False
Claudon Molin,,unknown,unknown,,[],1,False,False
Jean Wanemont de Saincte Margarée,,unknown,unknown,,[],1,False,False
"Marion femme Mengeon Claude Mariatte
Dispute over damage done by animals of accu",,unknown,unknown,,[],1,False,False
Catherine femme Didier Thirion,,unknown,unknown,,[],1,False,False
Colas Gerard,,unknown,unknown,,[],1,False,False
Nicolas Goery de Dompierre,,unknown,unknown,,[],1,False,False
Demenge Henry Maire,,unknown,unknown,,[],1,False,False
"B 3789 no 4; witch 061, Ysabeau veuve Nicolas Demenge Richard, d'Aydoilles",,unknown,unknown,,[],1,False,False
"B 3365 no 3; witch 053, Jean Febuay de Reillon",,unknown,unknown,,[],1,False,False
Mengeatte femme Martin Fleurant,,unknown,unknown,,[],1,False,False
"B 8675 no 1; witch 154, Gregoire Mathiel de Bertrimoutier",,unknown,unknown,,[],1,False,False
"Jean George de Combrimont
Had known her for 20 years",,unknown,unknown,,[],1,False,False
Demenge Didon boulangier de Raon,,unknown,unknown,,[],1,False,False
Jean Demenge Gerard,,unknown,unknown,,[],1,False,False
Schneyder Hanns,,unknown,unknown,,[],1,False,False
Bastien Bernard,,unknown,unknown,,[],1,False,False
Toussaince femme George Galtier,,unknown,unknown,,[],1,False,False
Marguitte femme Demenge Voirat de Raon,,unknown,unknown,,[],1,False,False
Jean Mandray,,unknown,unknown,,[],1,False,False
Stoffel Portier,,unknown,unknown,,[],1,False,False
Noel Mayance,,unknown,unknown,,[],1,False,False
Nicolas Brabant marchand de Raon,,unknown,unknown,,[],1,False,False
Jean Vatin,,unknown,unknown,,[],1,False,False
B 8979 no 4; witch 327,,unknown,unknown,,[],1,False,False
Balliat Parmentier manouvrier de St Nicolas,,unknown,unknown,,[],1,False,False
Barbe fille Jean Humbert,,unknown,unknown,,[],1,False,False
Toinotte femme Colas Collin,,unknown,unknown,,[],1,False,False
"Rozon femme Colin Urbain
Dieudonnée reputation only. Told story of pig which had",,unknown,unknown,,[],1,False,False
Claudon Tonnein,,unknown,unknown,,[],1,False,False
Denis Bourguignon,,unknown,unknown,,[],1,False,False
Claudon Jeandey,,unknown,unknown,,[],1,False,False
Nicolas Macon,,unknown,unknown,,[],1,False,False
Catherine femme Abraham Hilaire,,unknown,unknown,,[],1,False,False
Jacques Anthoine,,unknown,unknown,,[],1,False,False
Isaacq Forest dit Jolicoeur,,unknown,unknown,,[],1,False,False
Nicolas Goudat de Bathelemont,,unknown,unknown,,[],1,False,False
George Mongeat de la Neufville,,unknown,unknown,,[],1,False,False
Margueritte fille de feu Francois Lebaire de Repas,,unknown,unknown,,[],1,False,False
? Claudon Noel,,unknown,unknown,,[],1,False,False
Demenge Jacot Cole de Dompierre,,unknown,unknown,,[],1,False,False
Claudon Gerard Jalley,,unknown,unknown,,[],1,False,False
Jean Chadat,,unknown,unknown,,[],1,False,False
Guerard Thomas de St Prayel,,unknown,unknown,,[],1,False,False
Mengeatte femme Urbain Sagaire de Rougiville,,unknown,unknown,,[],1,False,False
Gregoire Marchal,,unknown,unknown,,[],1,False,False
B 5327 no 2; witch 097,,unknown,unknown,,[],1,False,False
Jean Marion de Sainct Remy,,unknown,unknown,,[],1,False,False
"B 4998; witch 090, Gillette veuve Bastien Jean Page, de Condé (Custines)",,unknown,unknown,,[],1,False,False
Demenge Anguevin le jeune,,unknown,unknown,,[],1,False,False
Jennon fille Didier Guillemotte,,unknown,unknown,,[],1,False,False
Jennon femme au maire Demenge Jean du Paire,,unknown,unknown,,[],1,False,False
Adam Tarillon,,unknown,unknown,,[],1,False,False
Colas Bresson,,unknown,unknown,,[],1,False,False
Valtin Jean,,unknown,unknown,,[],1,False,False
Jehennon femme Colas Ancel,,unknown,unknown,,[],1,False,False
died. After returning from burial he came to house uninvited,,unknown,unknown,,[],1,False,False
"B 2203 no 2; witch 010, Jean Parmentier, de Champegnoult",,unknown,unknown,,[],1,False,False
Gerard Mandray,,unknown,unknown,,[],1,False,False
Vaultrin Contal,,unknown,unknown,,[],1,False,False
Nicolle femme Demenge Purel,,unknown,unknown,,[],1,False,False
B 2583 no 5; witch 019,,unknown,unknown,,[],1,False,False
Mengeatte femme Jean Frampart de Saint Dié,,unknown,unknown,,[],1,False,False
"B 4126 no 3 Witch 080, Claudon Martin",,unknown,unknown,,[],1,False,False
Thienatte femme Demenge Ganaire,,unknown,unknown,,[],1,False,False
Chrsitophe de Forges,,unknown,unknown,,[],1,False,False
Jehenne femme Aubertin Tripa d'Einville,,unknown,unknown,,[],1,False,False
Colas Jean le Masson de la Pelliere,,unknown,unknown,,[],1,False,False
Claudon veuve Jean Munisier,,unknown,unknown,,[],1,False,False
"B 7314 no 2; witch 113, Margueritte veuve Barthelemin Liegey d'Ambacourt",,unknown,unknown,,[],1,False,False
Colas Gerard de Benifosse,,unknown,unknown,,[],1,False,False
Jean Estienne Raon de Xennenay,,unknown,unknown,,[],1,False,False
Claudin Eulmont,,unknown,unknown,,[],1,False,False
Valentine femme Demenge de la Rolbe,,unknown,unknown,,[],1,False,False
Claudon Thiriot,,unknown,unknown,,[],1,False,False
Claudon femme Dieudonné François de Moyenmoutier,,unknown,unknown,,[],1,False,False
Jehenne,,unknown,unknown,,[],1,False,False
"B 8691 no 10; witch 221, Jean Marion, de St Blaise",,unknown,unknown,,[],1,False,False
Barbe femme d'Andreu Baille de la Neufville,,unknown,unknown,,[],1,False,False
"Colas Voignerat
Damaged - appears to claim that after eating some of her cherrie",,unknown,unknown,,[],1,False,False
Claude Jean Gaixotte,,unknown,unknown,,[],1,False,False
Jean Colin de Raon,,unknown,unknown,,[],1,False,False
Louis Vincent,,unknown,unknown,,[],1,False,False
Barbelline veuve Jacquat Charpentier,,unknown,unknown,,[],1,False,False
Thieriot Barbonnille of Le Mesnil,,unknown,unknown,,[],1,False,False
Sebille femme Etienne Pescheur,,unknown,unknown,,[],1,False,False
Claudon frere au precedent temoin,,unknown,unknown,,[],1,False,False
Didion,,unknown,unknown,,[],1,False,False
Jean Louys,,unknown,unknown,,[],1,False,False
Claudatte George,,unknown,unknown,,[],1,False,False
Mengeotte femme Jean Villaume d'Aidoile,,unknown,unknown,,[],1,False,False
Claudon le Clerc,,unknown,unknown,,[],1,False,False
Mengeon Colin,,unknown,unknown,,[],1,False,False
Witch 156: B8677 no 2,,unknown,unknown,,[],1,False,False
Claudon Chrestien,,unknown,unknown,,[],1,False,False
Marguitte femme Colin George de Robache,,unknown,unknown,,[],1,False,False
Guillaumin Jean,,unknown,unknown,,[],1,False,False
Pieron Trenillot,,unknown,unknown,,[],1,False,False
of Dompierre,,unknown,unknown,,[],1,False,False
Jean Thiriot,,unknown,unknown,,[],1,False,False
Claude Mongeat,,unknown,unknown,,[],1,False,False
Claudon Mongenety bourgeois de Saint Dié,,unknown,unknown,,[],1,False,False
de St Dié,,unknown,unknown,,[],1,False,False
Magdelaine femme Ambroise Caba,,unknown,unknown,,[],1,False,False
Jean Gerard Anthoine du Soulche de Clemecey,,unknown,unknown,,[],1,False,False
Georges Mongeot,,unknown,unknown,,[],1,False,False
Jean Claudel Estienne du Ban le Duc,,unknown,unknown,,[],1,False,False
Demenge Henriatte,,unknown,unknown,,[],1,False,False
Jean Perrin de Remomeix,,unknown,unknown,,[],1,False,False
Bernard Faltin,,unknown,unknown,,[],1,False,False
Jean Claudon Jeannat de Clingotte,,unknown,unknown,,[],1,False,False
Mengette femme a Dieudonne Scemnenat des Cours de Saulcy,,unknown,unknown,,[],1,False,False
Mengeon Jean Claudon of Le Mesnil,,unknown,unknown,,[],1,False,False
Colas Ratonge,,unknown,unknown,,[],1,False,False
Nicolas Laurent,,unknown,unknown,,[],1,False,False
Anne Caillet,,unknown,unknown,,[],1,False,False
Jean Mengin de Moyemont,,unknown,unknown,,[],1,False,False
Hannix Masson,,unknown,unknown,,[],1,False,False
"Claude fille du Sr. Jean Pilot homme de chambre de S.A. residant au chateu de
S.",,unknown,unknown,,[],1,False,False
Colas Mengeon Henry,,unknown,unknown,,[],1,False,False
Margueritte femme Henry Virion,,unknown,unknown,,[],1,False,False
Barbey femme Laurent le Masson du Saulcy,,unknown,unknown,,[],1,False,False
Libaire veuve Gerard Mandray,,unknown,unknown,,[],1,False,False
Nicolas Marchand,,unknown,unknown,,[],1,False,False
Allison femme Mre Estienne Cougnat,,unknown,unknown,,[],1,False,False
Mengeon fils Colas Jean Ferry de la Vacherie,,unknown,unknown,,[],1,False,False
Philippe Bouleman de Nelling,,unknown,unknown,,[],1,False,False
Colas Curien de Mouriviller,,unknown,unknown,,[],1,False,False
Collotte,,unknown,unknown,,[],1,False,False
Benicte,,unknown,unknown,,[],1,False,False
Ydatte veuve Demenge Moyne,,unknown,unknown,,[],1,False,False
Demenge Prevost de Sainte Margarée,,unknown,unknown,,[],1,False,False
Claudon Phullepin,,unknown,unknown,,[],1,False,False
Agathe femme Claudon Claude Didier,,unknown,unknown,,[],1,False,False
Jean Grand,,unknown,unknown,,[],1,False,False
Valentin Jean Claude Estienne du Paire,,unknown,unknown,,[],1,False,False
Bastienne femme à Jean Sauffroy de Brantigny,,unknown,unknown,,[],1,False,False
Barbe femme Pierron Halmenan,,unknown,unknown,,[],1,False,False
Dedie femme Colas Salomon,,unknown,unknown,,[],1,False,False
Germain Tabourin,,unknown,unknown,,[],1,False,False
Mengin Reguard,,unknown,unknown,,[],1,False,False
B 8717 no 2; witch 285,,unknown,unknown,,[],1,False,False
Claudette veuve Jean Mereille,,unknown,unknown,,[],1,False,False
Rose,,unknown,unknown,,[],1,False,False
Jean Vincent,,unknown,unknown,,[],1,False,False
Catherine jadis femme Laurent Parmentier (now lepreux),,unknown,unknown,,[],1,False,False
Claudon Xanrey,,unknown,unknown,,[],1,False,False
Fleuratte femme Bastien des Boeufs,,unknown,unknown,,[],1,False,False
Jean Michiel Ratonge de la Vacherie,,unknown,unknown,,[],1,False,False
Marie,,unknown,unknown,,[],1,False,False
Nicolas Arnoulx de Pajaille,,unknown,unknown,,[],1,False,False
Jennon veuve Demenge Napuel,,unknown,unknown,,[],1,False,False
Demenge du Molin de Neufviller,,unknown,unknown,,[],1,False,False
Perrin Boulengier,,unknown,unknown,,[],1,False,False
Halbix,,unknown,unknown,,[],1,False,False
Fleurence femme du precedent,,unknown,unknown,,[],1,False,False
Rozon femme Demenge Colas Gaixotte,,unknown,unknown,,[],1,False,False
Jean Vaultrin le jeune de Reillon,,unknown,unknown,,[],1,False,False
Claudatte femme Claudon Fallayeux de Brehimont,,unknown,unknown,,[],1,False,False
Menne femme Demenge Ferry,,unknown,unknown,,[],1,False,False
Claudatte femme François Pelletier le jeune,,unknown,unknown,,[],1,False,False
Marguitte fille Jean Vagnier,,unknown,unknown,,[],1,False,False
Claudon Biberat,,unknown,unknown,,[],1,False,False
Bastien Dirand,,unknown,unknown,,[],1,False,False
Honn homme Nicolas Petit Didier du Paire,,unknown,unknown,,[],1,False,False
Toussaince femme Jean Bridey de Bathelemont,,unknown,unknown,,[],1,False,False
Henry Jean,,unknown,unknown,,[],1,False,False
Jean Simon de la Chapelle,,unknown,unknown,,[],1,False,False
Discrette personne Mre Mansuy Caillon,,unknown,unknown,,[],1,False,False
Thiriot le Duc,,unknown,unknown,,[],1,False,False
Cathin femme à Jehan Thouvenel,,unknown,unknown,,[],1,False,False
Jeannon,,unknown,unknown,,[],1,False,False
Claudon de l'Espine,,unknown,unknown,,[],1,False,False
Claudon Toussaint,,unknown,unknown,,[],1,False,False
Sebille femme Nicolas Didier Laurent,,unknown,unknown,,[],1,False,False
Jehenne fille feu Estienne Prieur,,unknown,unknown,,[],1,False,False
Nicolas Grand Prey fils du precedent,,unknown,unknown,,[],1,False,False
Dieudonné Gerard,,unknown,unknown,,[],1,False,False
Jean Henrequel,,unknown,unknown,,[],1,False,False
Jean Forgeat de la Neuveville,,unknown,unknown,,[],1,False,False
Honn homme Claude Marchaux,,unknown,unknown,,[],1,False,False
Mengeot,,unknown,unknown,,[],1,False,False
Jean Gros Didier,,unknown,unknown,,[],1,False,False
Jeannette fille Jean Febuatte de la Vieville,,unknown,unknown,,[],1,False,False
Dediere,,unknown,unknown,,[],1,False,False
Virion Bergier,,unknown,unknown,,[],1,False,False
Jean Mongeotte de Gondrexon,,unknown,unknown,,[],1,False,False
Hidoult Gregoire d'Entre-deux-Eaux,,unknown,unknown,,[],1,False,False
Valentin Jané,,unknown,unknown,,[],1,False,False
B 8721 no 6. Witch 298,,unknown,unknown,,[],1,False,False
Catherine femme Jean Ravibaude,,unknown,unknown,,[],1,False,False
B 8680 no 5; witch 175,,unknown,unknown,,[],1,False,False
François Mecquart le viel,,unknown,unknown,,[],1,False,False
Melchior Vauldechamps,,unknown,unknown,,[],1,False,False
"B 8687 no 2; witch 200, Marguitte femme Jean Jacquot, de la Vacherie",,unknown,unknown,,[],1,False,False
Bastienne femme Nicolas Mercier,,unknown,unknown,,[],1,False,False
Thomas Forgeot,,unknown,unknown,,[],1,False,False
Nicolle femme Colas Mengeot,,unknown,unknown,,[],1,False,False
Jean Molen,,unknown,unknown,,[],1,False,False
B 8684 no 8. Witch 195,,unknown,unknown,,[],1,False,False
Claudin Galbin,,unknown,unknown,,[],1,False,False
Catherine fille Demenge Remy,,unknown,unknown,,[],1,False,False
Jehanne femme Guillaume des Mazieres de St Nicolas,,unknown,unknown,,[],1,False,False
Gregoire Mathiel de Bertrimoutier,,unknown,unknown,,[],1,False,False
