name,entity_type,gender,location,authority_role,num_trial_appearances,is_super_witness,personal_suspicion,was_witness_then_accused
"Mising - damage
(21) Beniste ?
Story about his having talked of being able to br",witness,unknown,,,1,False,False,False
Mathillon veuve Jean Piarion,witness,female,,,1,False,False,False
Mengette femme Estienne le Menant,witness,female,,,1,False,False,False
Mariatte veuve Curien Willaume,witness,female,,,1,False,False,False
"Jennon veuve Jean Claude Willaume
Similar deposition.
(3) Jennon femme Nicolas G",witness,female,,,1,False,False,False
Marguitte femme Jean Didier Arnoulx,witness,female,,,1,False,False,False
Claudon Demenge Anthoine le jeune,witness,male,,,1,False,False,False
Jean Willaume,witness,male,,,3,True,True,False
Michel Galdrimey,witness,unknown,,,1,False,False,False
Colas Demenge Anthoine,witness,male,,,2,False,False,False
Claudon Jean Willaume,witness,male,,,1,False,False,False
Michiel Battaille,witness,unknown,,,1,False,False,False
Demenge Willaume moictrier a Leschenal,witness,male,,,1,False,False,False
"Jean Gelyat le jeune. ?
Story about her son Jean calling her witch. Some 5 years",witness,male,,,1,False,False,False
Colas Demenge Jalley,witness,male,Clemecey,,1,False,False,False
Humbert le Grand Adam,witness,unknown,Clemecey,,2,False,False,False
Pierron Jean le Masson,witness,male,,,1,False,False,False
Claudon Voinceney,witness,male,,,1,False,False,False
Blaison Colas Betrand,witness,unknown,,,1,False,False,False
Jean Colas,witness,male,Vic,,1,False,False,False
Colas le Masson,witness,unknown,,,1,False,False,False
Mengeatte fille Michiel Jean le Masson,witness,female,,,1,False,False,False
Claudatte femme David Chanal,witness,female,,,1,False,False,False
Zabel fille Jean de la Dague,witness,female,,,1,False,False,False
Claude Vincent,witness,male,,,1,False,False,False
Blaisatte femme Colas le Masson,witness,female,,,1,False,True,False
Didier de la Levee,witness,unknown,Herbafain,,1,False,False,False
Mengeon Vincent,witness,unknown,,,1,False,False,False
Jean Jacquot Henry,witness,male,,,1,False,False,False
Adam Claudon Thiebault,witness,male,,,1,False,False,False
Mengeon Chrestofle,witness,unknown,,,1,False,False,False
George Jean Durant,witness,male,,,1,False,False,False
Mengeon Jeannel,witness,female,,,1,False,False,False
Agatte femme Jean Jacot Henry,witness,female,,,1,False,False,False
Claudon Colas Claude Jardel,witness,male,Herbarux,,1,False,False,False
Agatte veuve Jean de la Dague,witness,female,,,1,False,False,False
Mengey des Roses,witness,unknown,,,1,False,False,False
Nicolas Thomas,witness,male,,,2,False,False,False
Colas Girard,witness,unknown,,,1,False,False,False
Marguitte femme Colas Demenge Anthoine,witness,female,,,1,False,False,False
Jennon femme Michiel Galdrimey,witness,female,,,2,False,False,False
"Demenge Thieriat
Believed he had caused loss of calves by witchcraft.
(8) Jean f",witness,male,,,1,False,False,False
"Michiel Ratonge
Witch",witness,unknown,,,1,False,False,False
Colas Mariatte,witness,unknown,,,2,False,False,False
"Marguitte femme Colas Demenge Anthoine
Quarrel when witness and her husband had",witness,female,,,1,False,False,False
Claudatte femme Simon Gelyat,witness,female,,,1,False,False,False
"and (6) Missing
(7) Catherine femme Jean Mandray
Witch",witness,female,,,1,False,False,False
Mariatte femme Jean Girardin de la Vacherie,witness,female,,,1,False,False,False
Jennon veuve Ydoulx Grand Didier,witness,female,,,1,False,False,False
Claudatte femme Colas Bataille de la Vacherie,witness,female,,,1,False,True,False
Catherine veuve Colas Durand de la Vacherie,witness,female,,,1,False,False,False
Michiel Ratonge de la Vacherie,witness,unknown,,,1,False,False,False
Claudon Hennemant de la Vacherie,witness,male,,,1,False,False,False
Mengeotte femme Michiel Ratonge,witness,female,,,1,False,True,False
"Damaged - had caused misfortune because husband had caused her to leave
house wh",witness,unknown,,,1,False,False,False
Jean Claudel Estienne,witness,male,Ban,,1,False,False,False
Jean Claude Didier,witness,male,Ban,,1,False,False,False
Claudel Didier maire au Ban le Duc,witness,male,,,1,False,False,False
Simon Vincent Valdezey,witness,unknown,Ban,,1,False,False,False
Colas Vincent Valdezey,witness,unknown,,,1,False,False,False
Anthoine Gerard,witness,unknown,Clemecey,,1,False,False,False
Blaison Colas Bertrand,witness,unknown,,,1,False,False,False
Vincent Valdezey,witness,unknown,Ban,,1,False,False,False
Colin Claudel Colin,witness,male,Ban,,1,False,False,False
Colas ?,witness,unknown,,,1,False,False,False
Adam Mengel,witness,unknown,,,1,False,False,False
"Claudon Claude Didier
3 years earlier his wife was in childbed",witness,male,,,1,False,False,False
Laurence femme Colas Masson,witness,female,,,1,False,False,False
Mengette fille feu Colas Demenge Michiel,witness,female,Clemecey,,1,False,False,False
Blaisette veuve Jean Claudel Colin,witness,female,,,1,False,False,False
Jean Vincent Valdezey,witness,male,,,1,False,False,False
Mengel Colas des Rozes de la Pelliere,witness,unknown,,,1,False,False,False
Jean Gerard Anthoine,witness,male,Soulche,,1,False,False,False
Claudel fils Anthoine Claudel,witness,male,Hervafain,,1,False,False,False
Collatte femme Colin des Gottes,witness,female,Bra,,1,False,False,False
Jean Humbert Simon,witness,male,Braconcel,,1,False,False,False
Collatte femme Adam Fleurant,witness,female,,,1,False,False,False
Colas Didier de la Faigne,witness,unknown,,,1,False,False,False
Claudel Holbin,witness,male,,,1,False,False,False
Blaisotte femme Colas Jean le Masson de la Pelliere,witness,female,,,1,False,False,False
Epnon femme Claudon Jean le Masson de la Pelliere,witness,female,,,1,False,False,False
Catherine femme Jean Vincent Valdezey,witness,female,,,1,False,False,False
Laurence femme Claudel Holbin,witness,female,,,1,False,False,False
Jean Colin Remy,witness,male,Braconcel,,2,False,False,False
Agathe femme Jean Claude Estienne,witness,female,,,1,False,False,False
Claudette femme Bastien Claudon,witness,female,,,1,False,False,False
Agathe femme Colas de la Faigne,witness,female,,,1,False,False,False
Valentin Claude Estaine,witness,male,,,1,False,False,False
Meline femme du precedent,witness,female,,,1,False,False,False
Marion femme Colin Claudel Colin,witness,female,,,1,False,False,False
Agathe femme Claudon Barbel,witness,female,,,1,False,False,False
Pierron Jean le Masson de la Pelliere,witness,male,,,1,False,False,False
Francois Colas Jean Louys,witness,male,,,1,False,False,False
Mengel Demenge Michiel,witness,male,,,1,False,False,False
Jean Petit Jean Louys,witness,male,,,1,False,False,False
Colas Jean le Masson de la Pelliere,witness,male,,,1,False,False,False
Agathe femme Jean Petit Jean Louys,witness,female,,,1,False,False,False
Barbeline veuve Colas Petit Jean Louys,witness,female,,,1,False,False,False
Claudette veuve Claude Didier,witness,female,,,1,False,False,False
Mengette femme Michiel Demenge Michiel,witness,female,,,1,False,False,False
Agathe femme Claudon Claude Didier,witness,female,,,1,False,False,False
"? femme Colas Vincent Valdezey
Knew no more than husband had already deposed.
(5",witness,female,,,1,False,False,False
Claudon Demenge Willaume,witness,male,,,1,False,False,False
Simon Colas Simon,witness,unknown,,,2,False,False,False
Anthoine Claudel,witness,male,Herbafain,,1,False,False,False
Colas Gerard Mourel,witness,unknown,,,1,False,False,False
Colas Claudon Petit Jean Louys,witness,male,,,1,False,False,False
Mengey Colas Linard,witness,unknown,Sarrux,,1,False,False,False
"?
Long reputation
(4) Jean Claudel",witness,male,Girompaire,,1,False,False,False
Jean Goeury,witness,male,,,1,False,False,False
Jean Grand Didier,witness,male,,,5,True,False,False
Pierre Ambroise,witness,male,,,2,False,False,False
Mengeon Masson,witness,unknown,,,2,False,False,False
Estienne Francois,witness,unknown,,,2,False,False,False
"Some years before had heard a servant in their house (whose name and
present loc",witness,unknown,,,1,False,False,False
Marie femme Jean Grand Didier,witness,female,,,2,False,False,False
"Mengeatte veuve Martin de l'Avould
Lallemant's wife had told witness that when r",witness,female,,,1,False,False,False
"Mengeatte femme Demenge Treuchey
Same story about his wife. Late husband of witn",witness,female,,,1,False,False,False
"Long reputation
(16) Polline veuve Jean le Maire",witness,female,,,1,False,False,False
Mengeatte femme Lienard Demenge Girard,witness,female,,,1,False,False,False
Marie femme Jacques Houllon,witness,female,,,1,False,False,False
"Long reputation
(20) Valentin Demenge Valentin",witness,male,Contramolin,,1,False,False,False
Colatte veuve Didier Jean Febve,witness,female,,,1,False,False,False
Claude Tonnerre,witness,male,Voincheres,,1,False,False,False
Lyenard Adam,witness,unknown,,,1,False,False,False
Marion femme Colas Jean Lienard,witness,female,,,1,False,False,False
Claudatte femme Claude Maire Aulbric,witness,female,Sachemont,,1,False,False,False
Mengeatte veuve Lienard Demenge Lienard,witness,female,,,1,False,False,False
Marguitte veuve Colas Francois,witness,female,,,1,False,False,False
Claude Demenge Maire Aulbric,witness,male,,,1,False,False,False
Mengeon Martin,witness,unknown,,,1,False,False,False
Agatte femme Mengeon Demenge Lienard,witness,female,,,1,False,True,False
Valence fille Colas des Roses,witness,female,,,1,False,False,False
"Colas Voignerat
Damaged - appears to claim that after eating some of her cherrie",witness,unknown,,,1,False,False,False
"Jean Demenge
Reputation since accusation by Lallemand; had heard he had recently",witness,male,,,1,False,False,False
Collatte fille Jean Goeury,witness,female,,,1,False,True,False
Mengeon Thiaville,witness,unknown,,,1,False,False,False
Colas le Mareschal,witness,unknown,,,1,False,False,False
"Missing - damaged
(11) Colin Pierron",witness,unknown,,,1,False,False,False
Lienard Demenge Lienard,witness,male,,,1,False,False,False
"Missing - damaged
(15) Jacques Houillon",witness,male,,,1,False,False,False
Colas Lallemand,witness,unknown,,,1,False,False,False
"Blaisette femme Dieudonné Demenge Gerard
Witch",witness,female,,,1,False,False,False
Jean Dieudonné Demenge Gerard,witness,male,,,1,False,False,False
Marguitte femme David Pierre Guillemin,witness,female,,,1,False,False,False
Jehennon veuve Oswald Treschey le jeune,witness,female,,,1,False,True,False
Claudotte femme Laurent Bormes,witness,female,,,1,False,False,False
Jehennon femme Mengeon Didier Girard dit Choste,witness,female,,,1,False,True,False
"Nicolas Willaume Thirion
Dieudonnée always reputed witch. Year earlier had been",witness,male,,,1,False,False,False
"Nicolas Lyenard Gaulthier
Dieudonnée always reputed witch",witness,male,,,1,False,False,False
Pieron Mengeon Henry,witness,unknown,,,1,False,False,False
Lyenard Jean Mareschal,witness,male,,,1,False,False,False
"Demenge Pauline de la Bolle
Long reputation",witness,male,Dieudonnée,,1,False,False,False
Nicolas Colin Urbain,witness,male,,,1,False,False,False
Jehennon veuve Pieron Belmont,witness,female,,,1,False,False,False
"Rozon femme Colin Urbain
Dieudonnée reputation only. Told story of pig which had",witness,female,,,1,False,False,False
Dieudonnée called witch without seeking reparation,witness,unknown,,,1,False,False,False
Charles Claude Pierre,witness,male,,,1,False,False,False
"Honn. Homme
Long reputation",witness,unknown,Dieudonnée,,1,False,False,False
Jean Lienard serviteur du precedent,witness,male,,,1,False,False,False
Didielle femme Jean Mathis,witness,female,,,1,False,False,False
Catherine femme Jean Bon Temps,witness,female,,,1,False,False,False
"Nicolas Noel
Both had long reputations.",witness,male,,,1,False,False,False
Germaine femme Jacques Anthoine,witness,female,Chippal,,1,False,False,False
Pieron Jean Pieron,witness,male,,,1,False,True,False
Blamed Dieudonée for death of first wife,witness,unknown,,,1,False,False,False
Jean Girard,witness,male,,,3,False,False,False
Demengeon Claude Girard,witness,male,,,4,True,False,False
"Marguitte femme Jean Laurent
Repeated husband's story about fence and loss of co",witness,female,,,1,False,False,False
Jean Thierion le jeune,witness,male,,,1,False,False,False
"Demenge Colas Girard
Previous year Thierion had closed off an ancient passage",witness,male,,,1,False,False,False
Michiel Girard,witness,unknown,,,1,False,False,False
Jean Grand Michiel,witness,male,,,1,False,False,False
Claudon Jean Perrin,witness,male,,,2,False,False,False
Colas Ferry,witness,unknown,,,2,False,False,False
Didier Thiebault de la Vacherie,witness,unknown,,,2,False,False,False
Mengeotte femme Jean Girard,witness,female,,,1,False,False,False
Loudevic Thoussainct,witness,unknown,,,1,False,True,False
Annon femme Pierrat Tripper,witness,female,,,1,False,False,False
Pierrat Trippier,witness,unknown,,,1,False,False,False
Martin Villemin,witness,unknown,,,1,False,False,False
Magdellaine femme Ferry le Charpentier,witness,female,,,1,False,False,False
Marguitte femme Jacot Hidoult George,witness,female,,,1,False,False,False
Catherine femme Fleurent Bazelaire,witness,female,,,2,False,False,False
Nicolas Maitrey le jeune,witness,male,,,1,False,True,False
Mengeon Peltier,witness,unknown,,,1,False,False,False
Colas Moullot,witness,unknown,,,2,False,False,False
Mengeon Claude Mariatte,witness,male,,,3,True,False,False
Colas Jean Mengenot le vieux,witness,male,,,1,False,False,False
Demenge Didier le Moullat,witness,male,,,1,False,False,False
Jean Claude Jean Mengenot,witness,male,,,1,False,False,False
Claudon Hermemant,witness,male,,,1,False,False,False
Marguitte veuve Claudon Claude Jean Mariatte,witness,female,,,2,False,False,False
Mengeotte femme Demenge Didier le Moullot,witness,female,,,2,False,False,False
Claudatte femme Mengeon Grand Michiel,witness,female,,,1,False,False,False
"Jennon femme Colas Moullot
Same deposition as husband.",witness,female,,,1,False,False,False
Plaisance femme Thoussainct Waultrin,witness,female,,,1,False,False,False
Billon femme Jean,witness,female,Sal,,2,False,False,False
Claudon Besson,witness,male,,,1,False,False,False
Mengeatte femme Colas Lorion,witness,female,,,1,False,False,False
Jacquin Thiebault,witness,unknown,,,2,False,False,False
Honn homme le maire Claudon Meschot,witness,male,,mayor,1,False,False,False
Mengeatte fille de feu Anthoine Abzey,witness,female,,,1,False,False,False
Mengeatte femme Colas Hidoulf,witness,female,,,1,False,False,False
Colas Martal,witness,unknown,,,1,False,False,False
Jennon femme Claudon Bresson,witness,female,,,1,False,False,False
Claudatte veuve Diey Jacot Simon,witness,female,,,2,False,False,False
Jacotte femme Georgeon Jacot Simon,witness,female,,,1,False,False,False
Dieudonnée femme Jacquin Frampart,witness,female,,,1,False,False,False
Clemence femme Hidoulf Cognolle,witness,female,,,1,False,True,False
Georgeon Jacot Didier Simon,witness,unknown,,,1,False,False,False
Colas,witness,unknown,Lavelline,,2,False,False,False
Mengeotte femme Colas Rolat,witness,female,,,1,False,False,False
Marguitte femme Nicolas Xallay,witness,female,,,1,False,True,False
Colas Voignier,witness,unknown,,,1,False,True,False
Nicolle femme Colas Mengeot,witness,female,,,1,False,False,False
Lougdevic Thoussainct,witness,unknown,,,1,False,False,False
Jean Barrier,witness,male,,,1,False,True,False
Annon femme du precedent,witness,female,,,1,False,False,False
Le maire Claudon Chadat,witness,male,,mayor,1,False,False,False
Poiresson Mareschal,witness,unknown,,,1,False,False,False
Barbon femme Lienard Jean Lienard,witness,female,,,2,False,False,False
